# lam 	 iQmag_max 	 phi_mag_max 	 phi_mag_pipi 	 iQden_max 	 Phi_den_max 	 iQscs_max 	 Phi_sc_s_max 	 Phi_sc_d_max 
     1.0000	    0.0000	    0.0000	    0.0000	    0.0000	    0.0000	    0.0000	    0.0000	    0.0000	
    0.9048	    1.0000	    0.0172	    0.0159	   18.0000	    0.0170	   18.0000	    0.0120	    0.0000	
    0.6720	    1.0000	    0.2208	    0.2004	   18.0000	    0.1901	   18.0000	    0.1411	    0.0000	
    0.4489	    1.0000	    0.7875	    0.6755	   18.0000	    0.4974	   18.0000	    0.3966	    0.0012	
    0.2854	    1.0000	    2.1956	    1.6065	   18.0000	    0.8180	   18.0000	    0.6853	    0.0260	
    0.2581	    1.0000	    2.8127	    1.9236	   18.0000	    0.8875	   18.0000	    0.7487	    0.0472	
    0.2314	    1.0000	    3.8049	    2.3504	   18.0000	    0.9654	   18.0000	    0.8194	    0.0906	
    0.2137	    1.0000	    4.9209	    2.7384	   18.0000	    1.0258	   18.0000	    0.8735	    0.1490	
    0.2013	    1.0000	    6.1731	    3.0898	   18.0000	    1.0750	   18.0000	    0.9171	    0.2227	
    0.1919	    1.0000	    7.6326	    3.4193	   18.0000	    1.1179	   18.0000	    0.9545	    0.3150	
    0.1848	    1.0000	    9.2757	    3.7164	   18.0000	    1.1551	   18.0000	    0.9864	    0.4236	
    0.1738	    1.0000	   13.9554	    4.3011	   18.0000	    1.2264	   18.0000	    1.0464	    0.7395	
    0.1699	    1.0000	   16.9332	    4.5528	   18.0000	    1.2574	   18.0000	    1.0719	    0.9376	
    0.1665	    1.0000	   20.8414	    4.8015	   18.0000	    1.2890	   18.0000	    1.0974	    1.1888	
    0.1639	    1.0000	   25.3067	    5.0128	   18.0000	    1.3171	   18.0000	    1.1198	    1.4617	
    0.1617	    1.0000	   30.8870	    5.2080	   18.0000	    1.3445	   18.0000	    1.1414	    1.7813	
    0.1600	    1.0000	   37.4428	    5.3764	   18.0000	    1.3698	   18.0000	    1.1611	    2.1282	
    0.1586	    1.0000	   45.3356	    5.5249	   18.0000	    1.3940	   18.0000	    1.1797	    2.5098	
    0.1574	    1.0000	   55.0062	    5.6572	   18.0000	    1.4175	   18.0000	    1.1975	    2.9316	
    0.1547	    1.0000	  105.3326	    5.9929	   18.0000	    1.4936	   18.0000	    1.2541	    4.5823	
    0.1542	    1.0000	  128.6143	    6.0690	   18.0000	    1.5171	   18.0000	    1.2712	    5.1532	
    0.1538	    1.0000	  155.0038	    6.1313	   18.0000	    1.5397	   18.0000	    1.2875	    5.7101	
    0.1534	    1.0000	  186.8887	    6.1863	   18.0000	    1.5632	   18.0000	    1.3044	    6.2898	
    0.1529	    1.0000	  276.9037	    6.2826	   18.0000	    1.6172	   18.0000	    1.3428	    7.5767	
    0.1527	    1.0000	  331.8011	    6.3200	   18.0000	    1.6450	   18.0000	    1.3625	    8.2003	
    0.1525	    1.0000	  400.1005	    6.3552	   18.0000	    1.6766	   18.0000	    1.3847	    8.8688	
    0.1524	    1.0000	  485.3378	    6.3884	   18.0000	    1.7128	   18.0000	    1.4102	    9.5866	
    0.1523	    1.0000	  584.9075	    6.4182	   18.0000	    1.7522	   18.0000	    1.4377	   10.3115	
    0.1523	    1.0000	  584.9075	    6.4182	   18.0000	    1.7522	   18.0000	    1.4377	   10.3115	
