# lam 	 iQmag_max 	 phi_mag_max 	 phi_mag_pipi 	 iQden_max 	 Phi_den_max 	 iQscs_max 	 Phi_sc_s_max 	 Phi_sc_d_max 
     1.0000	    0.0000	    0.0000	    0.0000	    0.0000	    0.0000	    0.0000	    0.0000	    0.0000	
    0.9048	   13.0000	    0.0147	    0.0109	   13.0000	    0.0144	   13.0000	    0.0112	    0.0000	
    0.6575	   13.0000	    0.2268	    0.1600	   13.0000	    0.1706	   13.0000	    0.1290	    0.0000	
    0.3861	   13.0000	    1.3477	    0.7396	   13.0000	    0.5357	   13.0000	    0.3273	    0.0002	
    0.3471	   13.0000	    1.8199	    0.9107	    0.0000	    0.8700	   13.0000	    0.3559	    0.0002	
    0.2751	   13.0000	    3.6986	    1.3604	    0.0000	    2.7871	   13.0000	    0.4078	    0.0011	
    0.2625	   13.0000	    4.3525	    1.4636	    0.0000	    3.6335	   13.0000	    0.4167	    0.0016	
    0.2337	   13.0000	    6.9970	    1.7412	    0.0000	    7.9201	   13.0000	    0.4378	    0.0046	
    0.2275	   13.0000	    7.9690	    1.8089	    0.0000	    9.8505	   13.0000	    0.4425	    0.0060	
    0.2150	   13.0000	   10.9714	    1.9537	    0.0000	   17.1844	   13.0000	    0.0229	    0.0113	
    0.2116	   13.0000	   12.1985	    1.9966	    0.0000	   20.8738	   13.0000	    0.0245	    0.0138	
    0.2043	   13.0000	   15.9324	    2.0918	    0.0000	   35.4896	   13.0000	    0.0282	    0.0220	
    0.2024	   13.0000	   17.3121	    2.1178	    0.0000	   42.6280	   13.0000	    0.0294	    0.0252	
    0.1988	   13.0000	   20.6009	    2.1672	    0.0000	   65.6449	   13.0000	    0.0316	    0.0332	
    0.1979	   13.0000	   21.6738	    2.1803	    0.0000	   75.7948	   13.0000	    0.0322	    0.0359	
    0.1959	   13.0000	   24.3425	    2.2085	    0.0000	  110.5709	   13.0000	    0.0337	    0.0428	
    0.1954	   13.0000	   25.1780	    2.2161	    0.0000	  125.6275	   13.0000	    0.0341	    0.0450	
    0.1939	   13.0000	   27.7831	    2.2373	    0.0000	  196.9686	   13.0000	    0.0352	    0.0518	
    0.1936	   13.0000	   28.3663	    2.2416	    0.0000	  221.3173	   13.0000	    0.0354	    0.0534	
    0.1935	   13.0000	   28.7126	    2.2440	    0.0000	  238.1074	   13.0000	    0.0356	    0.0543	
    0.1929	   13.0000	   29.8759	    2.2518	    0.0000	  312.8975	   13.0000	    0.0360	    0.0575	
    0.1929	   13.0000	   29.8759	    2.2518	    0.0000	  312.8975	   13.0000	    0.0360	    0.0575	
